x,y,z,freq,value
84.336,207.261,3.2,3000066280.0,-81.2943344116
82.83,206.569,3.2,3000065120.0,-80.345085144
81.324,206.068,3.2,3000064540.0,-81.756149292
79.818,205.793,3.2,3000097830.0,-78.2039031982
79.818,205.793,3.2,3000079590.0,-78.3350372314
78.312,206.487,3.2,3000033000.0,-77.8394317627
77.035,208.999,3.2,3000048910.0,-76.8339080811
77.035,208.249,3.2,2999981480.0,-77.5701828003
62.492,208.249,3.2,2999998840.0,-79.4952087402
62.492,208.999,3.2,3000012450.0,-79.0663070679
61.746,208.247,3.2,3000076990.0,-78.4295730591
60.24,207.261,3.2,2999943560.0,-77.56590271
58.734,206.569,3.2,2999954270.0,-78.3296356201
57.228,206.068,3.2,3000031550.0,-79.4115905762
55.722,205.793,3.2,2999940960.0,-78.2926330566
54.216,206.487,3.2,2999972500.0,-79.6362609863
52.939,208.999,3.2,3000024310.0,-80.3286895752
52.939,208.249,3.2,2999920690.0,-79.4455566406
38.396,208.249,3.2,3000059330.0,-77.7598114014
38.396,208.999,3.2,2999927930.0,-77.5497283936
37.65,208.247,3.2,3000098410.0,-77.8739242554
36.144,207.261,3.2,3000097540.0,-77.9182128906
34.638,206.569,3.2,2999982340.0,-79.8401489258
33.132,206.068,3.2,2999958900.0,-77.6313323975
31.626,205.793,3.2,2999993050.0,-80.3530349731
30.12,206.487,3.2,2999969030.0,-77.8007888794
28.843,208.999,3.2,2999918670.0,-83.243560791
28.843,207.349,3.2,2999989000.0,-79.2364501953
28.843,207.349,4.2,3000098990.0,-80.5194473267
18.217,19.384,4.2,3000043420.0,-77.6839523315
17.467,19.384,4.2,3000066280.0,-78.6530227661
18.072,20.147,4.2,3000044570.0,-77.0332794189
19.578,21.365,4.2,3000097540.0,-80.1590042114
21.084,21.757,4.2,2999936320.0,-78.6493759155
22.59,21.683,4.2,3000095800.0,-77.7278289795
24.096,21.309,4.2,2999980900.0,-80.395904541
25.602,20.631,4.2,3000004050.0,-78.1559524536
27.108,19.54,4.2,3000024890.0,-77.597694397
28.614,17.896,4.2,3000047470.0,-76.9169158936
30.12,15.996,4.2,3000043420.0,-78.5813751221
31.626,14.778,4.2,2999942980.0,-79.3916091919
33.132,14.386,4.2,3000058760.0,-76.7082748413
34.638,14.46,4.2,3000041100.0,-79.938873291
36.144,14.834,4.2,3000030100.0,-79.985748291
36.144,14.834,4.2,2999907380.0,-78.5804367065
37.65,15.512,4.2,3000053840.0,-77.2010269165
39.156,16.603,4.2,2999973370.0,-76.9866943359
40.662,18.247,4.2,2999960060.0,-80.1899719238
42.168,20.147,4.2,2999963820.0,-76.5374832153
43.674,21.365,4.2,2999952530.0,-80.0313873291
45.18,21.757,4.2,2999909990.0,-77.1347503662
46.686,21.683,4.2,3000012450.0,-76.0737075806
48.192,21.309,4.2,2999991900.0,-79.122177124
49.698,20.631,4.2,2999987550.0,-77.2753982544
51.204,19.54,4.2,2999981480.0,-75.5411300659
52.71,17.896,4.2,2999992470.0,-75.5629959106
54.216,15.996,4.2,3000007530.0,-78.7694473267
55.722,14.778,4.2,3000094650.0,-79.0796051025
57.228,14.386,4.2,2999904780.0,-78.2544708252
58.734,14.46,4.2,2999948480.0,-79.3476409912
60.24,14.834,4.2,3000014760.0,-79.7156600952
61.746,15.512,4.2,3000036470.0,-76.4510955811
63.252,16.603,4.2,2999952530.0,-78.1155700684
64.758,18.247,4.2,3000010420.0,-80.3424835205
66.264,20.147,4.2,3000048630.0,-77.4296722412
67.77,21.365,4.2,2999962080.0,-79.9088287354
69.276,21.757,4.2,2999922140.0,-76.1934509277
70.782,21.683,4.2,2999975690.0,-78.7809829712
72.288,21.309,4.2,2999981480.0,-77.2677154541
73.794,20.631,4.2,2999961220.0,-78.7452011108
75.3,19.54,4.2,2999901880.0,-76.7889328003
76.806,17.896,4.2,3000054410.0,-76.3354949951
78.312,15.996,4.2,3000039360.0,-79.8012924194
79.818,14.778,4.2,2999977420.0,-78.9626312256
81.324,14.386,4.2,3000041680.0,-78.4077072144
82.83,14.46,4.2,3000028650.0,-77.2481079102
84.336,14.834,4.2,3000028080.0,-77.9801559448
85.842,15.512,4.2,3000046890.0,-78.4639129639
87.348,16.603,4.2,2999953690.0,-78.6861114502
88.854,18.247,4.2,2999935170.0,-79.2634506226
90.36,20.147,4.2,3000058180.0,-78.1527709961
91.866,21.365,4.2,3000068600.0,-80.1553878784
93.372,21.757,4.2,3000025180.0,-78.4948654175
94.878,21.683,4.2,3000015920.0,-81.1367721558
96.384,21.309,4.2,3000063390.0,-78.6385955811
97.89,20.631,4.2,3000039070.0,-78.5803756714
99.396,19.54,4.2,2999961790.0,-77.7904205322
99.396,19.54,4.2,2999923010.0,-78.7488174438
100.902,17.896,4.2,3000085670.0,-77.9071121216
102.408,15.996,4.2,3000056730.0,-82.4455032349
103.914,14.778,4.2,3000095220.0,-78.6598968506
105.42,14.386,4.2,2999998260.0,-78.1269836426
106.926,14.46,4.2,3000051230.0,-76.3749389648
108.432,14.834,4.2,3000035890.0,-77.17918396
109.938,15.512,4.2,3000040230.0,-80.2778701782
111.444,16.603,4.2,2999999130.0,-78.5467300415
112.95,18.247,4.2,2999954850.0,-80.5536727905
114.456,20.147,4.2,2999916640.0,-80.6842193604
115.962,21.365,4.2,2999941530.0,-78.8313674927
117.468,21.757,4.2,3000068600.0,-79.0866851807
118.974,21.683,4.2,2999990450.0,-79.2784194946
120.48,21.309,4.2,3000033290.0,-79.661819458
121.986,20.631,4.2,3000093490.0,-76.7628860474
123.492,19.54,4.2,3000066860.0,-77.9181442261
124.998,17.896,4.2,2999916350.0,-77.6110687256
126.504,15.996,4.2,2999945880.0,-81.1826171875
128.01,14.778,4.2,2999974530.0,-78.5235366821
129.516,14.386,4.2,3000000000.0,-79.0689468384
131.022,14.46,4.2,3000048630.0,-77.1567230225
132.528,14.834,4.2,3000044280.0,-79.3418502808
134.034,15.512,4.2,2999961790.0,-78.3429260254
135.54,16.603,4.2,2999982920.0,-77.9543304443
137.046,18.247,4.2,2999907670.0,-80.56690979
138.552,20.147,4.2,3000026340.0,-78.9994430542
140.058,21.365,4.2,2999949350.0,-80.8779678345
141.564,21.757,4.2,2999934880.0,-78.3148727417
143.07,21.683,4.2,2999909410.0,-79.7916107178
144.576,21.309,4.2,2999940960.0,-76.2456054688
146.082,20.631,4.2,2999903330.0,-79.244720459
147.588,19.54,4.2,2999964690.0,-80.2662506104
149.094,17.896,4.2,2999959190.0,-80.6007843018
150.6,15.996,4.2,3000029810.0,-79.4676437378
152.106,14.778,4.2,3000088280.0,-77.7707824707
153.612,14.386,4.2,2999940670.0,-78.1098251343
155.118,14.46,4.2,2999914910.0,-77.5216674805
156.624,14.834,4.2,3000088860.0,-76.9227981567
158.13,15.512,4.2,3000045440.0,-78.1824798584
159.636,16.603,4.2,2999956870.0,-78.3397598267
161.142,18.247,4.2,3000030100.0,-79.227722168
162.648,20.147,4.2,3000038210.0,-77.7978744507
162.648,20.147,4.2,2999936900.0,-79.0571060181
164.154,21.365,4.2,2999950220.0,-81.1516342163
165.66,21.757,4.2,2999909410.0,-78.7061462402
167.166,21.683,4.2,2999950220.0,-77.3848342896
168.672,21.309,4.2,2999957160.0,-77.2560806274
170.178,20.631,4.2,3000065990.0,-79.9195785522
171.684,19.54,4.2,3000060490.0,-77.8438568115
173.19,17.896,4.2,2999994790.0,-78.239402771
174.696,15.996,4.2,2999944430.0,-78.2372131348
176.202,14.778,4.2,3000020550.0,-78.0163116455
177.708,14.386,4.2,3000012450.0,-76.3453140259
179.214,14.46,4.2,2999944140.0,-77.4436035156
180.72,14.834,4.2,3000079880.0,-77.2496871948
182.226,15.512,4.2,2999996240.0,-76.4075546265
183.732,16.603,4.2,2999980610.0,-80.3964691162
185.238,18.247,4.2,2999953980.0,-78.5880355835
186.744,20.147,4.2,2999978000.0,-79.1114654541
188.25,21.365,4.2,3000069750.0,-80.0838851929
189.756,21.757,4.2,2999989870.0,-77.1591949463
191.262,21.683,4.2,2999937770.0,-80.648475647
192.768,21.309,4.2,2999985240.0,-80.8104095459
194.274,20.631,4.2,3000082200.0,-80.4783096313
195.78,19.54,4.2,3000015920.0,-75.711730957
197.286,17.896,4.2,3000065120.0,-78.8399047852
198.792,15.996,4.2,3000047760.0,-77.8371582031
200.298,14.778,4.2,3000051230.0,-77.3190917969
201.804,14.386,4.2,3000057310.0,-79.7485046387
203.31,14.46,4.2,2999956870.0,-81.2544021606
204.816,14.834,4.2,2999953400.0,-79.3236694336
206.322,15.512,4.2,3000087700.0,-78.3536453247
207.828,16.603,4.2,3000021130.0,-77.8923492432
209.334,18.247,4.2,2999952530.0,-74.7903518677
210.84,20.147,4.2,2999951950.0,-78.876373291
212.346,21.365,4.2,3000052100.0,-80.9534072876
213.852,21.757,4.2,2999972790.0,-77.2877807617
215.358,21.683,4.2,2999907090.0,-78.3515090942
215.465,21.656,4.2,2999928800.0,-78.8260650635
214.715,21.656,4.2,2999961790.0,-81.561668396
214.715,32.727,4.2,2999940670.0,-77.3801727295
215.465,32.727,4.2,3000082780.0,-80.343711853
215.358,32.679,4.2,2999947320.0,-80.4561004639
213.852,31.588,4.2,3000062230.0,-77.1032943726
212.346,29.944,4.2,3000082200.0,-77.6940612793
210.84,28.044,4.2,2999960060.0,-76.268699646
210.84,28.044,4.2,2999977130.0,-78.8718948364
209.334,26.826,4.2,2999956870.0,-79.9190139771
207.828,26.434,4.2,2999938060.0,-78.5122070313
206.322,26.508,4.2,3000037630.0,-79.518157959
204.816,26.882,4.2,3000070040.0,-78.5062484741
203.31,27.56,4.2,3000011870.0,-75.8238067627
201.804,28.651,4.2,3000010130.0,-79.4625167847
200.298,30.295,4.2,2999950800.0,-78.0254211426
198.792,32.195,4.2,2999986690.0,-75.7437210083
197.286,33.413,4.2,2999910850.0,-78.4296875
195.78,33.805,4.2,2999903330.0,-78.7988739014
194.274,33.731,4.2,2999911430.0,-79.4564285278
192.768,33.357,4.2,3000019970.0,-78.796585083
191.262,32.679,4.2,3000021130.0,-78.7075195313
189.756,31.588,4.2,2999931110.0,-79.7294311523
188.25,29.944,4.2,3000071780.0,-77.3463973999
186.744,28.044,4.2,2999971640.0,-76.6157150269
185.238,26.826,4.2,3000020260.0,-78.5802001953
183.732,26.434,4.2,3000073520.0,-79.7345733643
182.226,26.508,4.2,3000047760.0,-75.724067688
180.72,26.882,4.2,2999922430.0,-75.8575057983
179.214,27.56,4.2,2999922720.0,-78.1912841797
177.708,28.651,4.2,2999925330.0,-78.0637130737
176.202,30.295,4.2,3000090880.0,-76.6762695313
174.696,32.195,4.2,3000055570.0,-78.7052459717
173.19,33.413,4.2,2999951950.0,-75.8109588623
171.684,33.805,4.2,3000012740.0,-77.6782836914
170.178,33.731,4.2,2999938640.0,-78.7597961426
168.672,33.357,4.2,2999940380.0,-78.7002487183
167.166,32.679,4.2,3000075250.0,-76.5202178955
165.66,31.588,4.2,3000086830.0,-78.0398025513
164.154,29.944,4.2,2999953400.0,-78.5964889526
162.648,28.044,4.2,2999958900.0,-79.4569549561
161.142,26.826,4.2,3000059040.0,-76.7819595337
159.636,26.434,4.2,2999967000.0,-79.0879669189
158.13,26.508,4.2,2999921850.0,-82.2089233398
156.624,26.882,4.2,2999937480.0,-75.2451324463
155.118,27.56,4.2,3000042260.0,-78.9336853027
153.612,28.651,4.2,3000098700.0,-77.5961532593
152.106,30.295,4.2,2999955720.0,-79.1648178101
150.6,32.195,4.2,2999934590.0,-79.9982910156
149.094,33.413,4.2,2999923300.0,-79.122833252
147.588,33.805,4.2,3000080460.0,-80.0925445557
147.588,33.805,4.2,2999980030.0,-80.6935577393
146.082,33.731,4.2,3000074670.0,-74.9965057373
144.576,33.357,4.2,3000063970.0,-78.4302978516
143.07,32.679,4.2,3000008680.0,-79.3208236694
141.564,31.588,4.2,2999960350.0,-78.6122894287
140.058,29.944,4.2,2999920980.0,-78.5299530029
138.552,28.044,4.2,2999956870.0,-76.7657470703
137.046,26.826,4.2,2999939510.0,-76.3135375977
135.54,26.434,4.2,2999923010.0,-75.3894424438
134.034,26.508,4.2,2999957740.0,-78.8556518555
132.528,26.882,4.2,2999904200.0,-78.5308761597
131.022,27.56,4.2,2999905350.0,-77.8691253662
129.516,28.651,4.2,3000096670.0,-77.1173171997
128.01,30.295,4.2,3000015630.0,-76.9984893799
126.504,32.195,4.2,3000042840.0,-80.7359161377
124.998,33.413,4.2,3000037920.0,-77.84790802
123.492,33.805,4.2,2999950800.0,-78.5684432983
121.986,33.731,4.2,2999995950.0,-77.2095718384
120.48,33.357,4.2,3000022870.0,-77.2618789673
118.974,32.679,4.2,2999927060.0,-80.2171859741
117.468,31.588,4.2,3000036470.0,-78.3120956421
115.962,29.944,4.2,2999985820.0,-80.2776260376
114.456,28.044,4.2,2999948770.0,-77.9485626221
112.95,26.826,4.2,3000019390.0,-79.4373626709
111.444,26.434,4.2,2999937190.0,-79.8079681396
109.938,26.508,4.2,3000028650.0,-77.3807220459
108.432,26.882,4.2,2999963530.0,-75.5721054077
106.926,27.56,4.2,3000065120.0,-78.5726394653
105.42,28.651,4.2,2999929670.0,-77.2341079712
103.914,30.295,4.2,3000075830.0,-79.4743881226
102.408,32.195,4.2,3000064250.0,-79.6420211792
100.902,33.413,4.2,2999909410.0,-80.2884292603
99.396,33.805,4.2,3000070330.0,-78.0329360962
97.89,33.731,4.2,2999927350.0,-79.5918807983
96.384,33.357,4.2,2999934010.0,-78.5158538818
94.878,32.679,4.2,2999939220.0,-81.5910720825
93.372,31.588,4.2,2999954560.0,-80.2825622559
91.866,29.944,4.2,2999936900.0,-77.5703353882
90.36,28.044,4.2,3000025180.0,-76.767364502
88.854,26.826,4.2,2999992760.0,-79.3823852539
87.348,26.434,4.2,2999977420.0,-78.6317672729
85.842,26.508,4.2,3000009840.0,-77.3983764648
84.336,26.882,4.2,2999979450.0,-77.9425430298
84.336,26.882,4.2,2999949350.0,-77.1378860474
82.83,27.56,4.2,3000045440.0,-78.4487457275
81.324,28.651,4.2,2999953980.0,-77.591217041
79.818,30.295,4.2,2999929960.0,-78.7438049316
78.312,32.195,4.2,2999918380.0,-78.4166183472
76.806,33.413,4.2,3000041970.0,-76.8852615356
75.3,33.805,4.2,3000000870.0,-77.2004318237
73.794,33.731,4.2,3000036180.0,-77.1224517822
72.288,33.357,4.2,2999977420.0,-79.1983184814
70.782,32.679,4.2,2999939800.0,-76.5748901367
69.276,31.588,4.2,3000037050.0,-77.1127929688
67.77,29.944,4.2,2999968160.0,-77.7100219727
66.264,28.044,4.2,3000053260.0,-75.770614624
64.758,26.826,4.2,2999965850.0,-78.1648178101
63.252,26.434,4.2,3000024600.0,-76.7325439453
61.746,26.508,4.2,3000023150.0,-78.8406677246
60.24,26.882,4.2,3000040230.0,-77.4690856934
58.734,27.56,4.2,2999976270.0,-80.2611465454
57.228,28.651,4.2,2999918960.0,-78.8101806641
55.722,30.295,4.2,2999965560.0,-79.5164718628
54.216,32.195,4.2,3000072070.0,-78.4465560913
52.71,33.413,4.2,3000030680.0,-77.9831924438
51.204,33.805,4.2,2999906510.0,-77.4485244751
49.698,33.731,4.2,2999959190.0,-80.4542617798
48.192,33.357,4.2,2999993340.0,-76.8155899048
46.686,32.679,4.2,2999967000.0,-78.2849731445
45.18,31.588,4.2,2999910270.0,-79.01222229
43.674,29.944,4.2,3000046600.0,-79.3574371338
42.168,28.044,4.2,3000034730.0,-79.6173934937
40.662,26.826,4.2,2999905930.0,-79.4052734375
39.156,26.434,4.2,2999966140.0,-79.5826644897
37.65,26.508,4.2,2999999420.0,-80.0246887207
36.144,26.882,4.2,3000091750.0,-78.8316192627
34.638,27.56,4.2,2999919830.0,-78.3193969727
33.132,28.651,4.2,2999915770.0,-81.0936050415
31.626,30.295,4.2,2999942400.0,-78.384262085
30.12,32.195,4.2,3000036760.0,-78.8922424316
28.614,33.413,4.2,3000086540.0,-78.213394165
27.108,33.805,4.2,2999996820.0,-77.5227813721
25.602,33.731,4.2,3000066280.0,-78.0198287964
24.096,33.357,4.2,2999971640.0,-79.3592147827
22.59,32.679,4.2,2999936900.0,-78.6013565063
21.084,31.588,4.2,2999988420.0,-77.6928787231
21.084,31.588,4.2,2999955720.0,-78.7791595459
19.578,29.944,4.2,2999969610.0,-76.7872848511
18.072,28.044,4.2,3000070620.0,-77.5100631714
17.467,27.555,4.2,3000034150.0,-78.2280731201
18.217,27.555,4.2,2999937190.0,-78.2609329224
18.217,43.48,4.2,2999956010.0,-80.8520736694
17.467,43.48,4.2,3000081330.0,-78.3855361938
18.072,44.243,4.2,3000003760.0,-78.8582763672
19.578,45.461,4.2,3000013890.0,-78.1244659424
21.084,45.853,4.2,2999920120.0,-79.9243164063
22.59,45.779,4.2,2999957740.0,-78.6798706055
24.096,45.405,4.2,2999912010.0,-78.6978225708
25.602,44.727,4.2,3000030680.0,-76.6143798828
27.108,43.636,4.2,3000068600.0,-79.4334793091
28.614,41.992,4.2,3000060490.0,-77.0256576538
30.12,40.092,4.2,3000037920.0,-77.9765090942
31.626,38.874,4.2,2999925900.0,-79.7187423706
33.132,38.482,4.2,3000020260.0,-81.1812210083
34.638,38.556,4.2,3000057310.0,-77.788269043
36.144,38.93,4.2,3000030390.0,-78.916053772
37.65,39.608,4.2,3000008970.0,-78.9674224854
39.156,40.699,4.2,3000094650.0,-81.7470474243
40.662,42.343,4.2,3000017660.0,-78.5747528076
42.168,44.243,4.2,2999949640.0,-77.6047363281
43.674,45.461,4.2,2999945590.0,-77.523147583
45.18,45.853,4.2,3000022000.0,-79.5374755859
46.686,45.779,4.2,2999909990.0,-77.9220123291
48.192,45.405,4.2,3000089440.0,-80.2753448486
49.698,44.727,4.2,2999962370.0,-76.9794769287
51.204,43.636,4.2,2999940090.0,-80.8143920898
52.71,41.992,4.2,3000029810.0,-82.3522186279
54.216,40.092,4.2,2999947900.0,-77.9571533203
55.722,38.874,4.2,3000070910.0,-78.4523620605
57.228,38.482,4.2,3000098990.0,-77.2252426147
58.734,38.556,4.2,3000015050.0,-77.5875473022
60.24,38.93,4.2,2999912300.0,-81.4694213867
61.746,39.608,4.2,3000037630.0,-80.4443435669
63.252,40.699,4.2,3000060490.0,-76.7518844604
64.758,42.343,4.2,3000082490.0,-80.536277771
66.264,44.243,4.2,2999994500.0,-81.4574966431
67.77,45.461,4.2,2999938060.0,-77.9863586426
69.276,45.853,4.2,3000028650.0,-80.0509719849
70.782,45.779,4.2,2999981770.0,-78.6074066162
70.782,45.779,4.2,3000066860.0,-76.058883667
72.288,45.405,4.2,3000039070.0,-79.3226089478
73.794,44.727,4.2,3000047470.0,-76.2478485107
75.3,43.636,4.2,3000073230.0,-76.2192611694
76.806,41.992,4.2,2999985530.0,-77.2571640015
78.312,40.092,4.2,3000016790.0,-78.8444519043
79.818,38.874,4.2,3000084230.0,-76.9702758789
81.324,38.482,4.2,3000016500.0,-78.982963562
82.83,38.556,4.2,2999916640.0,-78.5061645508
84.336,38.93,4.2,3000057600.0,-79.6848449707
85.842,39.608,4.2,3000003470.0,-79.7051544189
87.348,40.699,4.2,3000004340.0,-78.9715423584
88.854,42.343,4.2,3000042550.0,-80.9930801392
90.36,44.243,4.2,3000072360.0,-78.0014419556
91.866,45.461,4.2,3000031260.0,-80.4144973755
93.372,45.853,4.2,2999930540.0,-78.1033248901
94.878,45.779,4.2,2999958030.0,-76.4201889038
96.384,45.405,4.2,2999918380.0,-78.9482345581
97.89,44.727,4.2,3000022580.0,-79.4825592041
99.396,43.636,4.2,3000081620.0,-79.232170105
100.902,41.992,4.2,3000030680.0,-79.2306060791
102.408,40.092,4.2,2999999420.0,-75.6914596558
103.914,38.874,4.2,2999972500.0,-75.9709472656
105.42,38.482,4.2,3000079590.0,-78.0578918457
106.926,38.556,4.2,3000041100.0,-78.2497711182
108.432,38.93,4.2,2999983210.0,-80.6157531738
109.938,39.608,4.2,3000022000.0,-77.366569519
111.444,40.699,4.2,3000012450.0,-77.1315383911
112.95,42.343,4.2,2999956010.0,-78.6438446045
114.456,44.243,4.2,3000093780.0,-78.2826843262
115.962,45.461,4.2,3000030100.0,-78.7230453491
117.468,45.853,4.2,3000084230.0,-78.3975601196
118.974,45.779,4.2,3000042840.0,-79.1749343872
120.48,45.405,4.2,2999929090.0,-77.8793716431
121.986,44.727,4.2,2999961220.0,-78.9212417603
123.492,43.636,4.2,2999908540.0,-81.6466674805
124.998,41.992,4.2,2999967290.0,-77.3035430908
126.504,40.092,4.2,2999978290.0,-78.2159576416
128.01,38.874,4.2,3000011580.0,-78.0060577393
129.516,38.482,4.2,3000092620.0,-78.408241272
131.022,38.556,4.2,3000005500.0,-77.7688446045
132.528,38.93,4.2,2999934880.0,-79.7591629028
134.034,39.608,4.2,2999941530.0,-76.9064025879
134.034,39.608,4.2,2999931980.0,-79.2758865356
135.54,40.699,4.2,2999945590.0,-79.9215164185
137.046,42.343,4.2,3000043990.0,-77.0173721313
138.552,44.243,4.2,3000017660.0,-80.9912872314
140.058,45.461,4.2,2999983210.0,-77.1328277588
141.564,45.853,4.2,3000012160.0,-79.7685928345
143.07,45.779,4.2,3000070910.0,-76.7337875366
144.576,45.405,4.2,2999931110.0,-79.6795272827
146.082,44.727,4.2,3000009260.0,-78.048210144
147.588,43.636,4.2,3000079590.0,-78.1068344116
149.094,41.992,4.2,3000051810.0,-82.0204620361
150.6,40.092,4.2,2999906510.0,-78.4631881714
152.106,38.874,4.2,3000053260.0,-81.4363098145
153.612,38.482,4.2,3000078150.0,-78.6058120728
155.118,38.556,4.2,2999927350.0,-76.8151397705
156.624,38.93,4.2,2999989000.0,-76.8942337036
158.13,39.608,4.2,2999907670.0,-77.822845459
159.636,40.699,4.2,2999901880.0,-78.3788604736
161.142,42.343,4.2,2999947900.0,-78.4331588745
162.648,44.243,4.2,3000058180.0,-79.7479400635
164.154,45.461,4.2,2999978870.0,-79.0512542725
165.66,45.853,4.2,3000027210.0,-78.8601455688
167.166,45.779,4.2,3000037630.0,-79.1495819092
168.672,45.405,4.2,3000059040.0,-79.9658432007
170.178,44.727,4.2,3000045730.0,-77.621307373
171.684,43.636,4.2,3000043130.0,-76.432723999
173.19,41.992,4.2,3000028080.0,-75.662147522
174.696,40.092,4.2,3000092910.0,-79.3911132813
176.202,38.874,4.2,2999947900.0,-80.9889373779
177.708,38.482,4.2,2999941240.0,-76.2016143799
179.214,38.556,4.2,3000067150.0,-78.3317489624
180.72,38.93,4.2,2999976270.0,-77.197555542
182.226,39.608,4.2,3000067440.0,-77.3839035034
183.732,40.699,4.2,2999993630.0,-78.4644775391
185.238,42.343,4.2,3000007240.0,-77.7451019287
186.744,44.243,4.2,2999978580.0,-79.2903594971
188.25,45.461,4.2,2999925900.0,-80.1430130005
189.756,45.853,4.2,3000038780.0,-77.8000106812
191.262,45.779,4.2,2999987260.0,-77.7274093628
192.768,45.405,4.2,3000085380.0,-79.3920898438
194.274,44.727,4.2,3000071490.0,-79.5622177124
195.78,43.636,4.2,3000091750.0,-80.1670608521
197.286,41.992,4.2,2999914330.0,-80.4689331055
197.286,41.992,4.2,3000068310.0,-79.1364135742
198.792,40.092,4.2,3000010710.0,-77.7026977539
200.298,38.874,4.2,3000081040.0,-77.7897491455
201.804,38.482,4.2,2999923300.0,-76.2564163208
203.31,38.556,4.2,3000038490.0,-78.7912445068
204.816,38.93,4.2,3000083940.0,-78.0085906982
206.322,39.608,4.2,2999902460.0,-78.0734634399
207.828,40.699,4.2,2999969320.0,-77.3360290527
209.334,42.343,4.2,3000070620.0,-78.0356140137
210.84,44.243,4.2,3000081330.0,-78.0167236328
212.346,45.461,4.2,2999915200.0,-77.5476226807
213.852,45.853,4.2,3000011870.0,-81.1859054565
215.358,45.779,4.2,2999987260.0,-78.9690246582
215.465,45.752,4.2,3000076990.0,-77.1809616089
214.715,45.752,4.2,2999969610.0,-78.9332885742
214.715,56.823,4.2,3000056730.0,-76.9945297241
215.465,56.823,4.2,3000031260.0,-79.5785293579
215.358,56.775,4.2,2999998260.0,-78.170135498
213.852,55.684,4.2,2999930820.0,-76.6140365601
212.346,54.04,4.2,2999913750.0,-77.2028121948
210.84,52.14,4.2,2999975400.0,-76.185043335
209.334,50.922,4.2,3000052970.0,-78.3748626709
207.828,50.53,4.2,3000086830.0,-80.9263916016
206.322,50.604,4.2,2999980320.0,-79.011177063
204.816,50.978,4.2,3000078440.0,-77.0342483521
203.31,51.656,4.2,3000037630.0,-78.1634979248
201.804,52.747,4.2,3000090300.0,-75.9942779541
200.298,54.391,4.2,2999911140.0,-81.3349761963
198.792,56.291,4.2,3000052100.0,-79.097076416
197.286,57.509,4.2,3000048340.0,-78.3197174072
195.78,57.901,4.2,3000063970.0,-76.4311294556
194.274,57.827,4.2,2999911430.0,-78.4750900269
192.768,57.453,4.2,3000009260.0,-77.1804504395
191.262,56.775,4.2,2999979160.0,-78.7171325684
189.756,55.684,4.2,2999956580.0,-77.493637085
188.25,54.04,4.2,3000061940.0,-77.6517791748
186.744,52.14,4.2,2999963820.0,-75.8086166382
185.238,50.922,4.2,2999944430.0,-79.301902771
183.732,50.53,4.2,2999985820.0,-81.8593444824
182.226,50.604,4.2,2999951090.0,-76.8597412109
180.72,50.978,4.2,2999951660.0,-78.3698883057
179.214,51.656,4.2,2999907670.0,-78.4745178223
177.708,52.747,4.2,3000034730.0,-76.9978713989
177.708,52.747,4.2,2999997400.0,-75.0419387817
176.202,54.391,4.2,2999997400.0,-77.3281021118
174.696,56.291,4.2,3000077280.0,-79.4522247314
173.19,57.509,4.2,2999961220.0,-77.5300140381
171.684,57.901,4.2,3000028360.0,-78.4657440186
170.178,57.827,4.2,2999900140.0,-75.8097686768
168.672,57.453,4.2,3000054410.0,-78.6665649414
167.166,56.775,4.2,2999915480.0,-77.5417861938
165.66,55.684,4.2,3000055570.0,-79.5497589111
164.154,54.04,4.2,3000021130.0,-76.4319610596
162.648,52.14,4.2,2999993340.0,-77.427444458
161.142,50.922,4.2,2999978870.0,-75.2719039917
159.636,50.53,4.2,2999971640.0,-76.9736480713
158.13,50.604,4.2,2999980610.0,-78.3876953125
156.624,50.978,4.2,3000022870.0,-78.451461792
155.118,51.656,4.2,3000025180.0,-78.8801040649
153.612,52.747,4.2,2999921270.0,-78.6382827759
152.106,54.391,4.2,2999998550.0,-79.484375
150.6,56.291,4.2,3000070330.0,-77.4981231689
149.094,57.509,4.2,2999929670.0,-77.8405303955
147.588,57.901,4.2,3000008680.0,-77.5604476929
146.082,57.827,4.2,2999915480.0,-78.4769897461
144.576,57.453,4.2,3000002030.0,-81.0632629395
143.07,56.775,4.2,2999920980.0,-79.8661956787
141.564,55.684,4.2,3000080750.0,-80.8625717163
140.058,54.04,4.2,2999927060.0,-78.1389007568
138.552,52.14,4.2,3000096090.0,-78.0204925537
137.046,50.922,4.2,2999996530.0,-77.72681427
135.54,50.53,4.2,3000034440.0,-77.9732055664
134.034,50.604,4.2,2999942400.0,-79.1438674927
132.528,50.978,4.2,2999990160.0,-78.8251419067
131.022,51.656,4.2,3000034730.0,-80.580657959
129.516,52.747,4.2,2999936900.0,-77.8977966309
128.01,54.391,4.2,2999958610.0,-76.7441864014
126.504,56.291,4.2,3000008680.0,-77.9558563232
124.998,57.509,4.2,3000090590.0,-79.1338272095
123.492,57.901,4.2,2999927350.0,-78.6059951782
121.986,57.827,4.2,3000002320.0,-80.1989440918
120.48,57.453,4.2,2999992760.0,-81.7336654663
118.974,56.775,4.2,3000044570.0,-79.0957489014
117.468,55.684,4.2,2999951660.0,-77.2578353882
115.962,54.04,4.2,2999960060.0,-79.2916030884
114.456,52.14,4.2,2999990450.0,-76.3109207153
114.456,52.14,4.2,2999910270.0,-81.6119003296
112.95,50.922,4.2,3000043700.0,-80.4371795654
